intersection_code,stop_lat,wheelchair_boarding,zone_id,stop_lon,stop_id,stop_name_short,parent_station,stop_name,reference_place,location_type,stop_place,stop_code
N-N/B,32.72461609,1,,-117.013914116,40806,Swtwter&Blossom,,Sweetwater Rd & Blossom Ln,,0,sweblo,40806
M-Street-W/B,32.8084847672,1,,-117.122373342,10941,Aero&WCyn,,Aero Dr & West Canyon Av,,0,,10941
M-Street-E/B,32.8029755074,1,,-116.994553239,40044,Fletcher&Westwind,,Fletcher Pkwy & Westwind Dr,,0,flewes,40044
F-E/B,32.9516893825,1,,-117.061529644,40114,Poway&Pomerado,,Poway Rd & Pomerado Rd,,0,powpom,40114
N-N/B,32.7740838815,1,,-116.927700213,40749,Jamacha&Plantation,,Jamacha Rd & Plantation Wy,,0,,40749
N-W/B,32.763433924,1,,-117.119263023,10947,Adams&Hawley,,Adams Av & Hawley Bl,,0,,10947
N-W/B,32.6961102466,1,,-117.118735738,10946,Natl&35th,,National Av & 35th St,,0,,10946
M-Street-S/B,32.6828704614,2,,-117.244270776,11533,Cabrillo Memorial Hwy&Ft Rosecrans Cemetery Gate,,Cabrillo Memorial Hwy & Ft Rosecrans Cemetery Gate,,0,,11533
F-N/B,33.0052606164,1,,-117.091486203,12886,Bdo Ctr&Cmo Del Norte,,Bernardo Center Dr & Camino Del Norte,,0,,12886
M-Street-W/B,32.6973096097,1,,-117.019268391,99319,Pdse Vly&Worthington,,Paradise Valley Rd & Worthington St,,0,,99319
F-E/B,32.7822618945,1,,-117.191124287,10063,Milton&August,,Milton St & August St,,0,,10063
N-W/B,32.7029282336,1,,-117.012513659,99317,Pdse Vly&Elkelton,,Paradise Valley Rd & Elkelton Bl,,0,,99317
F-E/B,32.6707039711,1,,-117.090864229,99316,18th&L,,18th St & L Av,,0,,99316
N-E/B,32.6693771078,1,,-117.095589355,99315,18th&Highland,,18th St & Highland Av,,0,high18,99315
F-N/B,32.7666639328,1,,-117.015885768,12979,La Mesa&Grant,,La Mesa Bl & Grant Av,,0,,12979
N-W/B,32.687271899,1,,-117.093680869,99313,Division&Palm,,Division St & Palm Av,,0,,99313
F-E/B,32.68477231,1,,-117.074767546,99312,8th&Harbison,,8th St & Harbison Av,,0,,99312
N-E/B,32.6877703078,1,,-117.091130995,99311,Division&N R,,Division St & N R Av,,0,,99311
F-E/B,32.6871275279,1,,-117.093490978,99310,Division&Palm,,Division St & Palm Av,,0,,99310
N-W/B,32.7041296064,1,,-117.149889129,60119,Natl&16th,,National Av & 16th St,,0,,60119
M-Street-N/B,32.7278920102,2,,-117.075392198,12555,Bayview Heights&Grape,,Bayview Heights Dr & Grape St,,0,baygra,12555
N-E/B,32.7081331906,1,,-116.987312108,40047,Jamacha&San Diego,,Jamacha Bl & San Diego St,,0,,40047
N-S/B,32.6431652609,1,,-117.094308311,60288,Brdwy&Flower,,Broadway & Flower St,,0,,60288
F-E/B,32.7348410505,1,,-117.220288624,99865,Rosecrans&Farragut,,Rosecrans St & Farragut Rd,,0,,99865
F-E/B,32.7719249648,1,,-117.139579069,99864,Cmo Del Rio N&Qualcomm,,Camino Del Rio N & Qualcomm Wy,,0,,99864
N-E/B,32.6148401524,0,,-117.036763921,90514,EPalomar Sta,,East Palomar Station,,0,epa805,90514
F-E/B,32.7369774496,1,,-117.218438978,99866,Rosecrans&Womble,,Rosecrans St & Womble Rd,,0,,99866
M-Street-E/B,32.7423118136,1,,-117.213944487,99868,Rosecrans&Ibsen,,Rosecrans St & Ibsen St,,0,,99868
F-W/B,32.6150574259,0,,-117.036310885,90518,EPalomar Sta,,East Palomar Station,,0,,90518
F-S/B,32.6444864965,1,,-117.094824488,60287,Brdwy&D,,Broadway & D St,,0,,60287
M-TC-Bus,32.569949234,0,,-117.066047688,91019,IrisTC,iritro,Iris Avenue Transit Center,,0,iritro,91019
F-N/B,32.9699430219,1,,-117.095044488,12883,Carmel Mtn&Cuca,,Carmel Mountain Rd & Cuca St,,0,cmrcuc,12883
N-N/B,32.6686503918,1,,-117.07670943,50158,Euclid&24th,,Euclid Av & 24th St,,0,,50158
F-E/B,32.7047002891,0,,-117.08436507,10636,Imperial&Euclid,,Imperial Av & Euclid Av,,0,,10636
M-Street-S/B,32.9097230223,1,,-117.124355065,11700,Black Mtn&Miramar Coll,,Black Mountain Rd & Miramar College Drwy,,0,,11700
N-S/B,32.8972704065,1,,-117.123455894,11701,Black Mtn&Activity,,Black Mountain Rd & Activity Rd,,0,mcasmm,11701
N-S/B,32.8990019264,1,,-117.123072355,11703,Black Mtn&Carroll Ctr,,Black Mountain Rd & Carroll Center Rd,,0,,11703
N-N/B,32.6018313629,0,,-117.029151272,39008,Brandywine&Sequoia,,Brandywine Av & Sequoia St,,0,,39008
F-E/B,32.7948505654,1,,-116.944159804,41259,E Main&1st,,E Main St & 1st St,,0,,41259
M-Street-N/B,32.801161258,1,,-116.929301458,41265,E Main&Oakdale,,E Main St & Oakdale Av,,0,emnmad,41265
N-S/B,32.8013284293,1,,-116.958243588,40556,Ballantyne&Madison,,Ballantyne St & Madison Av,,0,,40556
M-Street-E/B,32.7184351056,2,,-117.023120234,10728,Jamacha&Osage,,Jamacha Rd & Osage Dr,,0,,10728
N-E/B,32.7826460242,1,,-117.195885316,10058,Milton&Dunhaven,,Milton St & Dunhaven St,,0,,10058
N-E/B,32.7833167713,0,,-117.19694673,10057,Milton&Garfield,,Milton St & Garfield Rd,,0,,10057
M-Street-E/B,32.793789818,1,,-116.960555172,41252,E Douglas&El Cjn Library,,E Douglas Av & El Cajon Library,,0,,41252
N-E/B,32.7937939276,1,,-116.962702888,41251,W Douglas&Magnolia,,W Douglas Av & Magnolia Av,,0,,41251
N-E/B,32.7937838625,1,,-116.964918825,41250,W Douglas&Sunshine,,W Douglas Av & Sunshine Av,,0,dousun,41250
F-E/B,32.794861259,1,,-116.950537926,41257,E Main&Mollison,,E Main St & Mollison Av,,0,,41257
M-Street-E/B,32.6991032103,0,,-117.030388036,10720,Brookhaven&Woodway,,Brookhaven Rd & Woodway Ct,,0,,10720
F-E/B,32.7948621649,1,,-116.956167531,41255,E Main&Taft,,E Main St & Taft Av,,0,emaba1,41255
N-S/B,32.7733266558,1,,-117.203983728,10050,Morena&Knoxville,,Morena Bl & Knoxville St,,0,,10050
N-N/B,32.6502010475,1,,-117.096763523,60025,Natl City&35th,,National City Bl & 35th St,,0,,60025
N-S/B,32.6800983316,1,,-117.080320149,50101,Euclid&Pza,,Euclid Av & Plaza Bl,,0,plzeuc,50101
N-E/B,32.5837437353,1,,-117.110870975,60027,Palm&11th,,Palm Av & 11th St,,0,,60027
N-E/B,32.576468439,0,,-117.113234596,60026,Imperial Bch&Emory,,Imperial Beach Bl & Emory St,,0,,60026
F-E/B,32.7077995279,1,,-116.997084764,40041,Jamacha&Grand,,Jamacha Bl & Grand Av,,0,,40041
F-E/B,32.7948372967,1,,-116.940645272,41260,E Main&Ballard,,E Main St & Ballard St,,0,,41260
N-S/B,32.8052449242,1,,-117.128869824,60751,Ruffin&Vlge Glen,,Ruffin Rd & Village Glen Dr,,0,,60751
F-S/B,32.8094161509,2,,-117.129783715,60750,Ruffin&Aero,,Ruffin Rd & Aero Dr,,0,stone,60750
F-E/B,32.711856015,2,,-117.026495642,10725,San Vicente&Sawtelle,,San Vicente St & Sawtelle Av,,0,,10725
M-Street-W/B,32.7738267333,1,,-117.12461001,99262,Cmo Del Rio S&3160,,Camino Del Rio S & 3160,,0,,99262
F-S/B,32.7763929056,1,,-117.125517179,99261,Mission City&Cmo Del Rio N,,Mission City Pkwy & Camino Del Rio N,,0,,99261
N-E/B,32.7948412207,1,,-116.937973688,41261,E Main&2nd,,E Main St & 2nd St,,0,,41261
F-S/B,32.9230248047,1,,-117.144089541,99267,Cmo Ruiz&Calle Morelos,,Camino Ruiz & Calle Morelos,,0,,99267
N-E/B,32.5764779353,0,,-117.110306716,60028,Imperial Bch&11th,,Imperial Beach Bl & 11th St,,0,,60028
N-S/B,32.5528344625,1,,-117.045902296,60595,San Ysidro&Via De San Ysidro,,San Ysidro Bl & Via De San Ysidro,,0,,60595
F-E/B,32.9781846392,0,,-117.032109804,40016,Twin Peaks&Budwin,,Twin Peaks Rd & Budwin Ln,,0,twpkbu,40016
N-S/B,32.8060475129,1,,-116.958252255,40557,Ballantyne&Cedar,,Ballantyne St & Cedar St,,0,,40557
F-S/B,32.5505697051,2,,-117.044629267,60596,Calle Primera&Sycamore,,Calle Primera & Sycamore Rd,,0,,60596
F-E/B,32.555970077,1,,-117.053998426,60591,San Ysidro&Averil,,San Ysidro Bl & Averil Rd,,0,,60591
N-E/B,32.5547410171,1,,-117.050277885,60593,San Ysidro&Smythe,,San Ysidro Bl & Smythe Av,,0,,60593
M-Street-E/B,32.7119770181,2,,-117.045034258,10698,Lisbon&71st,,Lisbon St & 71st St,,0,,10698
M-TC-Bus,32.7654668424,0,,-117.169825913,94044,FV TC,fasvtc,Fashion Valley Transit Center,,0,fasvtc,94044
M-TC-Bus,32.765506749,0,,-117.169634399,94045,FV TC,fasvtc,Fashion Valley Transit Center,,0,fasvtc,94045
M-TC-Bus,32.7655443917,0,,-117.169377799,94046,FV TC,fasvtc,Fashion Valley Transit Center,,0,fasvtc,94046
M-TC-Bus,32.7656225657,0,,-117.169583559,94040,FV TC,fasvtc,Fashion Valley Transit Center,,0,fasvtc,94040
F-N/B,32.8474111364,1,,-117.266942784,10349,Try Pines&Prospect,,Torrey Pines Rd & Prospect St,,0,,10349
M-TC-Bus,32.7655206445,0,,-117.169982623,94042,FV TC,fasvtc,Fashion Valley Transit Center,,0,fasvtc,94042
M-Street-E/B,32.749530335,1,,-117.100170487,10611,Univ&Fairmnt,,University Av & Fairmount Av,,0,unifai,10611
M-Street-S/B,32.9664280537,1,,-117.099806871,12142,Carmel Mtn&Via Rimini,,Carmel Mountain Rd & Via Rimini,,0,,12142
F-S/B,32.7874565891,1,,-117.09782288,12141,Msn Grg&Vandever,,Mission Gorge Rd & Vandever Av,,0,,12141
F-S/B,32.7894026243,1,,-117.097809075,12140,Msn Grg&Rainier,,Mission Gorge Rd & Rainier Av,,0,,12140
F-S/B,32.6640167411,1,,-117.093299188,12147,Highland&24th,,Highland Av & 24th St,,0,,12147
M-Street-S/B,32.968701303,1,,-117.096966068,12146,Carmel Mtn&Via San Marco,,Carmel Mountain Rd & Via San Marco,,0,,12146
F-S/B,32.8263224935,1,,-117.095918486,12145,La Cuenta&Cmnt Mesa,,La Cuenta Dr & Clairemont Mesa Bl,,0,clalac,12145
F-S/B,32.8238482456,1,,-117.096005388,12144,La Cuenta&Cariuto,,La Cuenta Dr & Cariuto Ct,,0,,12144
F-E/B,32.7113523828,1,,-117.097559033,10619,Mrkt&45th,,Market St & 45th St,,0,,10619
F-E/B,32.7040161328,0,,-117.101223648,10618,Imperial&Greenwood Cemetery,,Imperial Av & Greenwood Cemetery,,0,,10618
F-S/B,32.7002026881,1,,-117.09381112,12149,47th&Ocn Vw,,47th St & Ocean View Bl,,0,,12149
F-N/B,32.826185947,1,,-117.095790218,13491,La Cuenta&Lamentin,,La Cuenta Dr & Lamentin Ct,,0,clalac,13491
M-TC-Bus,32.6295935884,1,,-117.095055405,70042,HTC,htro,H Street Transit Center,,0,htro,70042
M-TC-Bus,32.6296939084,1,,-117.094854987,70041,HTC,htro,H Street Transit Center,,0,htro,70041
F-N/B,32.8115177017,2,,-117.153151129,99047,Convoy&Aero,,Convoy St & Aero Dr,,0,,99047
N-W/B,32.8759074535,1,,-117.209981761,99046,Executive&Executive Way,,Executive Dr & Executive Way,,0,exeexe,99046
M-Street-S/B,32.8197897686,1,,-117.155159737,99045,Convoy&Armour,,Convoy St & Armour St,,0,cnbalS,99045
F-W/B,32.8329880512,1,,-117.144610711,11269,Cmnt Mesa&Kearny Mesa,,Clairemont Mesa Bl & Kearny Mesa Rd,,0,,11269
F-W/B,32.8939423229,1,,-117.123794237,99042,Miramar&Black Mtn,,Miramar Rd & Black Mountain Rd,,0,blmmir,99042
M-Street-E/B,32.8935476758,1,,-117.133299819,99041,Miramar&Cmo Ruiz,,Miramar Rd & Camino Ruiz,,0,mircar,99041
F-N/B,32.7622753491,1,,-117.066772053,99040,Coll&El Cjn,,College Av & El Cajon Bl,,0,elccol,99040
M-Street-W/B,32.7101293946,1,,-117.062423432,11042,Imperial&63rd,,Imperial Av & 63rd St,,0,,11042
,32.7067651022,0,,-117.15959916,75099,Gaslamp Quarter,gasS_S,Gaslamp Quarter Station,,0,gasS,75099
N-S/B,32.8175270981,1,,-117.14960625,99049,Kearny Mesa&Othello,,Kearny Mesa Rd & Othello Av,,0,,99049
N-N/B,32.8212796104,1,,-117.148742925,99048,Mercury&Balboa,,Mercury St & Balboa Av,,0,,99048
F-E/B,32.7685558213,1,,-117.050811753,10691,El Cjn&68th,,El Cajon Bl & 68th St,,0,,10691
N-E/B,32.7551397117,1,,-117.142636245,10129,El Cjn&Alabama,,El Cajon Bl & Alabama St,,0,,10129
M-Street-E/B,32.8326608792,1,,-117.146140748,10128,Cmnt Mesa&8303,,Clairemont Mesa Bl & 8303,,0,,10128
M-TC-Bus,32.9643412338,1,,-117.091469388,23014,Sabre Sprgs&Pnsqts Trnst Stn,,Sabre Springs & Penasquitos Transit Station,,0,sabbrt,23014
N-E/B,32.9273016741,1,,-117.141017379,60684,Zapata&Kelowna,,Zapata Av & Kelowna Rd,,0,,60684
N-E/B,32.7062167874,1,,-117.144075112,10123,Imperial&22nd,,Imperial Av & 22nd St,,0,,10123
N-E/B,32.7015413885,1,,-117.144479542,10122,Logan&Cesar E Chavez,,Logan Av & Cesar E Chavez Pkwy,,0,logces,10122
N-E/B,32.7624108666,1,,-117.145107345,10121,Adams&Georgia,,Adams Av & Georgia St,,0,,10121
N-E/B,32.7114649256,0,,-117.145041895,10120,Mrkt&21st,,Market St & 21st St,,0,,10120
N-E/B,32.7062250827,1,,-117.142550536,10127,Imperial&24th,,Imperial Av & 24th St,,0,,10127
F-S/B,32.9201418319,1,,-117.144060229,60687,Cmo Ruiz&Hydra,,Camino Ruiz & Hydra Ln,,0,,60687
F-E/B,32.8180752394,1,,-117.18496454,10437,Balboa&Mt Everest,,Balboa Av & Mt Everest Bl,,0,,10437
F-E/B,32.8880374187,1,,-117.145450693,10124,Miramar&Dowdy,,Miramar Rd & Dowdy Dr,,0,,10124
F-E/B,32.7421302112,1,,-117.106694529,60623,Myrtle&41st,,Myrtle Av & 41st St,,0,,60623
N-S/B,32.7442467252,2,,-117.107066352,60622,41st&Dwight,,41st St & Dwight St,,0,,60622
F-S/B,32.7457530747,2,,-117.107041977,60621,41st&Landis,,41st St & Landis St,,0,,60621
F-S/B,32.9246573219,1,,-117.144102881,60686,Cmo Ruiz&Teresa,,Camino Ruiz & Teresa Dr,,0,,60686
M-TC-Train-N/B,32.7434818911,0,,-117.030653916,75038,Lemon Grove,broS_S,Lemon Grove Depot,broS,0,broS_S,75038
M-TC-Train-S/B,32.743296101,0,,-117.030783009,75039,Lemon Grove,broS_S,Lemon Grove Depot,broS,0,broS_N,75039
N-E/B,32.7420917257,1,,-117.101136164,60625,Myrtle&Fairmnt,,Myrtle Av & Fairmount Av,,0,,60625
F-E/B,32.7421141888,2,,-117.104248727,60624,Myrtle&42nd,,Myrtle Av & 42nd St,,0,,60624
N-W/B,32.796656635,1,,-117.064223997,11041,Navajo&Margerum,,Navajo Rd & Margerum Av,,0,,11041
M-TC-Train-S/B,32.7649051177,0,,-117.020531064,75035,La Mesa Bl,lamS_S,La Mesa Blvd Station,lamS,0,lamS_N,75035
M-TC-Train-N/B,32.7569071124,0,,-117.017385021,75036,Spring St,sprtro,Spring Street Station,sprS,0,sprS_S,75036
M-TC-Train-S/B,32.7567539381,0,,-117.017531035,75037,Spring St,sprtro,Spring Street Station,sprS,0,sprS_N,75037
,32.7816420737,0,,-117.011267019,75030,Grossmont TC,grotro,Grossmont Transit Center,,0,groS,75030
,32.7816081141,0,,-117.011470077,75031,Grossmont TC,grotro,Grossmont Transit Center,,0,groS,75031
,32.7721470024,0,,-117.042295096,75032,70th St,70tSta,70th St Station,,0,70tS,75032
,32.710920057,0,,-117.15380087,75093,Park & Market,marpar,Park & Market Station,marS,0,marS_S,75093
F-N/B,32.8732169073,1,,-117.213831569,13387,Gnsee&LJ Vlge,,Genesee Av & La Jolla Village Dr,,0,genljN,13387
M-Street-E/B,32.8325750922,1,,-117.155265165,13384,Cmnt Mesa&Convoy,,Clairemont Mesa Bl & Convoy St,,0,clacnW,13384
N-N/B,32.6767737014,1,,-117.171835306,99399,Slvr Strnd&Strand,,Silver Strand Bl & Strand Wy,,0,,99399
F-N/B,32.7007264031,1,,-117.093591837,12880,47th&Ocn Vw,,47th St & Ocean View Bl,,0,,12880
N-N/B,32.8139388803,1,,-116.917207557,40755,E Main&Pepper,,E Main St & Pepper Dr,,0,,40755
M-TC-Bus,32.6556093094,1,,-117.064663398,99398,Pza Bonita TC,,Plaza Bonita Transit Center,,0,plzbon,99398
,32.708819876,0,,-117.163319975,75097,Convention Cntr,conS_S,Convention Center Station,,0,conS,75097
M-Street-W/B,32.6573008141,0,,-117.042133864,30267,Bonita&Willow,,Bonita Rd & Willow St,,0,bonwi1,30267
F-N/B,32.8137476098,1,,-116.935566405,41103,2nd&Greenfield,,2nd St & Greenfield Dr,,0,,41103
N-E/B,32.8323345543,1,,-116.987724121,41102,Prospect&Pathway,,Prospect Av & Pathway St,,0,,41102
N-E/B,32.8335595671,1,,-116.989697479,41101,Prospect&Argent,,Prospect Av & Argent St,,0,,41101
N-S/B,32.6461695712,1,,-117.095480591,60233,Brdwy&Chula Vista,,Broadway & Chula Vista St,,0,,60233
F-S/B,32.8161206686,1,,-116.935858294,41106,2nd&Dawnridge,,2nd St & Dawnridge Av,,0,,41106
F-S/B,32.8202715657,1,,-116.935236369,41105,2nd&Pepper,,2nd St & Pepper Dr,,0,2ndpep,41105
N-N/B,32.8163147705,1,,-116.935550592,41104,2nd&Dawnridge,,2nd St & Dawnridge Av,,0,,41104
F-N/B,32.6548360516,2,,-117.023426993,30273,Otay Lakes&Cmo Cerro Grande,,Otay Lakes Rd & Camino Cerro Grande,,0,,30273
F-E/B,32.6958986048,1,,-117.129206731,10544,Natl&30th,,National Av & 30th St,,0,,10544
F-E/B,32.7484044499,1,,-117.127893046,10547,Univ&Grim,,University Av & Grim Av,,0,,10547
F-E/B,32.8097897799,1,,-117.129035614,10546,Aero&Ruffin,,Aero Dr & Ruffin Rd,,0,,10546
F-E/B,32.7628182014,1,,-117.133589488,10540,Adams&Idaho,,Adams Av & Idaho St,,0,,10540
,32.6615752197,0,,-117.107367705,91139,24thTC,24tro,24th Street Transit Center,,0,24tro,91139
,32.6616219315,0,,-117.107764564,91138,24thTC,24tro,24th Street Transit Center,,0,24tro,91138
F-E/B,32.736040141,1,,-117.254535654,13327,Pt Loma&Sunset Cliffs,,Point Loma Av & Sunset Cliffs Bl,,0,sunlom,13327
M-TC-Bus,32.6619590241,1,,-117.107904311,91136,24thTC,24tro,24th Street Transit Center,,0,24tro,91136
N-S/B,32.8139263441,2,,-116.961303548,40551,Graves&Greenfield,,Graves Av & Greenfield Dr,,0,,40551
F-W/B,32.7200617623,2,,-117.233186832,11897,Rosecrans&Talbot,,Rosecrans St & Talbot St,,0,,11897
F-S/B,32.7767564414,1,,-117.158127155,91133,Murray Cyn&Metropolitan,,Murray Canyon Rd & Metropolitan Dr,,0,,91133
F-E/B,32.755191245,1,,-117.127404465,10548,El Cjn&Illinois,,El Cajon Bl & Illinois St,,0,,10548
M-Street-W/B,32.7161191831,2,,-117.236433135,11892,Rosecrans&Kona,,Rosecrans St & Kona Wy,,0,,11892
N-N/B,32.7540252463,0,,-117.188376667,12375,Presidio&Trias,,Presidio Dr & Trias St,,0,,12375
F-E/B,32.5691142729,1,,-117.101279751,99443,Satelitte&15th,,Satelitte Bl & 15th St,,0,,99443
N-W/B,32.5692947403,1,,-117.099424881,99442,Satellite&Cochabamba,,Satellite Bl & Cochabamba St,,0,,99442
,32.7045386884,2,,-117.161550734,99441,5th Pier,,5th Av Pier,,0,5thlan,99441
,32.7160382269,2,,-117.173406654,99440,Brdwy Pier,,Broadway Pier,,0,bropie,99440
F-E/B,32.8199497629,2,,-117.179499628,99447,Balboa&Shopping Ctr,,Balboa Av & Shopping Center Drwy,,0,,99447
F-S/B,32.5966025724,1,,-117.064596036,99446,3rd&Montgomery,,3rd Av & Montgomery St,,0,,99446
F-W/B,32.7801739788,1,,-117.110793188,99449,Cmo Del Rio North&Ward,,Camino Del Rio North & Ward Rd,,0,,99449
F-N/B,32.7410843182,1,,-117.184872854,12377,Pcfc Hwy&Wshngtn,,Pacific Hwy & Washington St,,0,waspac,12377
F-N/B,32.7802063291,1,,-117.236142267,12646,Ingraham&Crown Pt,,Ingraham St & Crown Point Dr,,0,,12646
F-W/B,32.8487247886,2,,-116.862300231,41037,Olde Hwy 80&Marina Sprgs,,Olde Hwy 80 & Marina Springs Ln,,0,,41037
N-E/B,32.9562281117,1,,-117.031940524,41035,Poway&Vista View,,Poway Rd & Vista View Dr,,0,,41035
F-N/B,32.8155582106,1,,-116.916100157,41033,E Main&Pepper,,E Main St & Pepper Dr,,0,,41033
N-N/B,32.811279303,1,,-116.919065366,41032,E Main&Greenfield,,E Main St & Greenfield Dr,,0,emagre,41032
F-N/B,32.8482223955,1,,-116.930967125,41031,Wtr Gdns&Knoll Crest,,Winter Gardens Bl & Knoll Crest Pl,,0,,41031
M-Street-N/B,32.8342791873,2,,-116.932500058,41030,Wtr Gdns&8661,,Winter Gardens Bl & 8661,,0,,41030
M-Street-N/B,32.6080589004,1,,-117.053193573,30473,Hilltop&Castle Park Hs,,Hilltop Dr & Castle Park Hs,,0,,30473
F-N/B,32.6107973273,1,,-117.05431285,30471,Hilltop&Palomar,,Hilltop Dr & Palomar St,,0,hilpa1,30471
F-N/B,32.6245706604,1,,-117.059660941,30470,Hilltop&EL,,Hilltop Dr & East L St,,0,,30470
F-E/B,32.7676326576,1,,-117.155332986,13036,Cmo De La Reina&MV West,,Camino De La Reina & Mission Valley West,,0,,13036
N-N/B,32.7739981413,1,,-117.167624621,94059,Ulric&Fashion Hills,,Ulric St & Fashion Hills Bl,,0,,94059
M-Street-E/B,32.7590272543,1,,-117.175314516,13032,Hotel Cir S&1333,,Hotel Circle S & 1333,,0,,13032
M-Street-E/B,32.7602566044,1,,-117.169329122,13033,Hotel Cir S&625,,Hotel Circle S & 625,,0,,13033
F-W/B,32.9499769343,1,,-117.070713188,40346,Poway&Francine,,Poway Rd & Francine Ter,,0,,40346
F-W/B,32.951973475,1,,-117.0630514,40347,Poway&Pomerado,,Poway Rd & Pomerado Rd,,0,powpom,40347
F-W/B,32.9458646834,1,,-117.084342805,40344,Poway&Springbrook,,Poway Rd & Springbrook Dr,,0,,40344
F-W/B,32.9468266704,1,,-117.078618023,40345,Poway&Springhurst,,Poway Rd & Springhurst Dr,,0,,40345
F-S/B,32.9559280719,2,,-117.017534818,40614,Standish&Garden,,Standish Dr & Garden Rd,,0,,40614
F-E/B,32.6313045797,1,,-116.991522677,30656,E Palomar&Santa Flora,,E Palomar St & Santa Flora Rd,,0,,30656
N-S/B,32.7556244963,1,,-117.01480099,40616,Spring&Palm,,Spring St & Palm Av,,0,,40616
N-S/B,32.6592935415,1,,-117.091476751,11742,Highland&30th,,Highland Av & 30th St,,0,high30,11742
N-S/B,32.6289041041,1,,-117.061470871,30305,Hilltop&Tlgrph Cyn,,Hilltop Dr & Telegraph Canyon Rd,,0,,30305
F-E/B,32.7803185457,1,,-116.969738684,41232,Chase&Johnson,,Chase Av & Johnson Av,,0,chajoh,41232
N-S/B,32.6137843548,1,,-117.055661787,30307,Hilltop&Oxford,,Hilltop Dr & Oxford St,,0,,30307
N-S/B,32.6176993626,1,,-117.057162197,30306,Hilltop&Naples,,Hilltop Dr & Naples St,,0,,30306
F-W/B,32.8078387157,1,,-116.923019568,40472,Brdwy&E Main,,Broadway & E Main St,,0,broemn,40472
F-W/B,33.0186856828,1,,-117.059117828,40348,Espola&Cresta,,Espola Rd & Cresta Dr,,0,,40348
F-W/B,32.9546483775,2,,-117.05666038,40349,Poway&Silver Lake,,Poway Rd & Silver Lake Dr,,0,,40349
N-W/B,32.6929115501,1,,-117.133356934,10913,Main&28th,,Main St & 28th St,,0,,10913
M-TC-Bus,32.8683655244,1,,-117.213684954,95033,UTC TC,utc,UTC Transit Center,,0,utc,95033
M-TC-Bus,32.8687889963,1,,-117.213553779,95030,UTC TC,utc,UTC Transit Center,,0,utc,95030
M-TC-Bus,32.86856359,1,,-117.213521999,95031,UTC TC,utc,UTC Transit Center,,0,utc,95031
M-TC-Bus,32.8726345628,1,,-117.213082584,95036,LJ Vlge&Gnsee,,La Jolla Village Dr & Genesee Av,,0,ljgenE,95036
,32.8695053997,0,,-117.21371242,95037,UTC TC,utc,UTC Transit Center,,0,utc,95037
M-TC-Bus,32.8692482362,1,,-117.213558808,95034,UTC TC,utc,UTC Transit Center,,0,utc,95034
F-E/B,32.7208582343,2,,-117.048307236,12965,Madera&Primera,,Madera St & Primera St,,0,,12965
F-W/B,32.7966028135,1,,-116.921534407,40474,Melody&Gte Hls,,Melody Ln & Granite Hills Dr,,0,,40474
F-N/B,32.7235685722,0,,-117.045704581,12967,Madera&Ramon,,Madera St & Ramon St,,0,,12967
,32.869327959,0,,-117.213697775,95039,UTC TC,utc,UTC Transit Center,,0,utc,95039
F-N/B,32.5741947782,1,,-117.054060528,12960,Picador&Del Sol,,Picador Bl & Del Sol Bl,,0,,12960
F-N/B,32.7416000634,1,,-117.050163508,12963,Coll&Federal,,College Av & Federal Bl,,0,,12963
F-N/B,32.7446609804,2,,-117.054107039,12962,Coll&Coll Grove,,College Av & College Grove Dr,,0,,12962
N-W/B,32.8385287287,1,,-116.968765875,40294,Msn Grg&1St-Magnoliae,,Mission Gorge Rd & 1St-Magnolia Ave,,0,mismag,40294
N-W/B,32.8007981761,1,,-116.96440952,40295,Madison&Compton,,Madison Av & Compton St,,0,,40295
F-W/B,32.8009917707,1,,-116.962727625,40296,Madison&Magnolia,,Madison Av & Magnolia Av,,0,,40296
N-W/B,32.8588319764,1,,-116.96255554,40297,2nd&Delia,,2nd St & Delia Ln,,0,,40297
N-W/B,32.8004921356,2,,-116.969308033,40292,Madison&Johnson,,Madison Av & Johnson Av,,0,madjoh,40292
M-TC-Bus,32.6031315203,1,,-117.084924453,91003,PalomarTC,paltro,Palomar Street Transit Center,,0,paltro,91003
M-TC-Bus,32.639012941,1,,-117.098614912,91002,ETC,baytro,E Street Transit Center,etro,0,baytro,91002
M-TC-Bus,32.6028025817,1,,-117.084794706,91001,PalomarTC,paltro,Palomar Street Transit Center,,0,paltro,91001
M-TC-Bus,32.6385837125,1,,-117.098682247,91007,ETC,baytro,E Street Transit Center,,0,etro,91007
N-E/B,32.9998357401,1,,-117.086528609,12174,Cmo Del Norte&Paseo Montanoso,,Camino Del Norte & Paseo Montanoso,,0,campas,12174
M-TC-Bus,32.6027372397,1,,-117.08429729,91004,PalomarTC,paltro,Palomar Street Transit Center,,0,paltro,91004
N-S/B,32.9248380174,1,,-117.141155362,60685,Kelowna&Capricorn,,Kelowna Rd & Capricorn Wy,,0,,60685
F-S/B,32.8345314198,1,,-116.983894442,40725,Cuyamaca&Buena Vista,,Cuyamaca St & Buena Vista Av,,0,,40725
N-N/B,32.8193453269,0,,-116.979845559,40726,Cuyamaca&Billy Mitchell,,Cuyamaca St & Billy Mitchell Dr,,0,cuybil,40726
N-N/B,32.7933338585,1,,-117.144422649,60743,Murray Ridge&Harjoan,,Murray Ridge Rd & Harjoan Av,,0,,60743
