intersection_code,stop_lat,wheelchair_boarding,zone_id,stop_lon,stop_id,stop_name_short,parent_station,stop_name,reference_place,location_type,stop_place,stop_code
F-N/B,32.79507767,1,,-117.078059,12917,Waring&Greenbrier,,Waring Rd & Greenbrier Av,,0,,12917
F-E/B,32.67756198,1,,-117.1004061,10228,8th&F,,8th St & F Av,,0,,10228
M-Street-E/B,32.72400572,1,,-117.07784,12916,Bayview Heights&Bayview Heights,,Bayview Heights Dr & Bayview Heights Pl,,0,,12916
N-S/B,33.2568868,1,,-116.3757697,98056,Christmas Cir&Palm Cyn,,Christmas Circle & Palm Canyon Rd,,0,borreg,98056
N-E/B,32.76317276,1,,-117.1043163,10224,Adams&Biona,,Adams Av & Biona Dr,,0,,10224
N-E/B,32.71139783,1,,-117.102927,10225,Mrkt&Denby,,Market St & Denby St,,0,,10225
N-E/B,32.8768838,1,,-117.1829903,10074,Miramar&Miramar Mall,,Miramar Rd & Miramar Mall,,0,mirmal,10074
F-W/B,32.69641482,1,,-117.1030616,10227,Natl&San Pasqual,,National Av & San Pasqual St,,0,,10227
F-N/B,32.74657735,2,,-117.0793335,12910,54th&Lea,,54th St & Lea St,,0,,12910
N-E/B,32.71138957,1,,-117.1057065,10221,Mrkt&Morrison,,Market St & Morrison St,,0,,10221
N-E/B,32.70048297,1,,-117.1045962,10223,Ocn Vw&San Miguel,,Ocean View Bl & San Miguel Av,,0,,10223
N-E/B,32.95647986,1,,-117.0510111,40917,Poway&Carriage Heights,,Poway Rd & Carriage Heights Wy,,0,,40917
M-Street-E/B,32.65483314,1,,-116.9788059,30576,Lakeshore&Eastlake,,Lakeshore Dr & Eastlake Dr,,0,lakeas,30576
M-Street-S/B,32.65625227,0,,-116.9763224,30577,Lakeshore&Hartford,,Lakeshore Dr & Hartford St,,0,,30577
N-E/B,32.83518257,1,,-116.7616097,40911,Alpine&Ramsey,,Alpine Bl & Ramsey Rd,,0,,40911
M-Street-E/B,32.83590258,2,,-116.7701168,40910,Arnold&Alpine Vlge Apts,,Arnold Wy & Alpine Village Apts,,0,,40910
N-W/B,32.65412341,0,,-116.975184,30578,Lakeshore&Edgewater,,Lakeshore Dr & Edgewater Dr,,0,,30578
N-E/B,32.55627486,1,,-116.9379259,92265,Siempre Viva&Roll,,Siempre Viva Rd & Roll Dr,,0,,92265
N-W/B,32.74941212,1,,-117.1206696,10943,Univ&Wabash,,University Av & Wabash Av,,0,,10943
M-Street-E/B,32.74238868,1,,-117.0459461,40918,Brdwy&7081,,Broadway & 7081,,0,,40918
F-E/B,32.97824711,1,,-117.0352637,40131,Twin Peaks&Midland,,Twin Peaks Rd & Midland Rd,,0,,40131
F-E/B,32.74255179,1,,-117.0337779,40130,Brdwy&Buena Vista,,Broadway & Buena Vista Av,,0,,40130
M-Street-S/B,32.7205293,1,,-117.1538152,13137,Park&Russ,,Park Bl & Russ Bl,,0,,13137
F-E/B,32.78120832,1,,-117.031763,40132,Lake Murray&Baltimore,,Lake Murray Bl & Baltimore Dr,,0,lakbal,40132
F-S/B,32.89780161,0,,-117.2420772,13130,N Try Pines&John Hopkins,,N Torrey Pines Rd & John Hopkins Dr,,0,ntorpn,13130
M-Street-S/B,32.8608634,1,,-117.2094496,13133,Gnsee&Centurion Sq,,Genesee Av & Centurion Sq,,0,,13133
N-W/B,32.79366909,1,,-117.1698667,12403,Gnsee&Osler,,Genesee Av & Osler St,,0,,12403
F-E/B,32.95617275,1,,-117.0272064,40139,Poway&Sudan,,Poway Rd & Sudan Rd,,0,,40139
M-Street-W/B,32.75531961,1,,-117.0494587,11435,Univ&68th,,University Av & 68th St,,0,uni69w,11435
M-Street-N/B,32.96337085,1,,-117.103129,10229,Carmel Mtn&Stoney Creek,,Carmel Mountain Rd & Stoney Creek Rd,,0,cmrsck,10229
N-W/B,32.84241912,1,,-117.0138849,40269,Carlton Oaks&Wethersfield,,Carlton Oaks Dr & Wethersfield Rd,,0,cokwet,40269
N-W/B,32.83129441,1,,-117.0132512,40268,Prospect&Brodie,,Prospect Av & Brodie Ln,,0,,40268
,32.77115803,,,-117.1494515,mivS_S,mivS_S,,Mission Valley Center Station,mivS,1,,
F-E/B,32.75521009,1,,-117.1297759,10543,El Cjn&30th,,El Cajon Bl & 30th St,,0,elc30,10543
M-Street-S/B,32.89006858,1,,-117.2326209,98544,10240 Science Ctr,,10240 Science Center Dr,,0,scidri,98544
N-W/B,32.95639332,1,,-117.0231495,40261,Garden&Poway,,Garden Rd & Poway Rd,,0,,40261
N-W/B,32.84136408,1,,-117.0213414,40263,Carlton Oaks&Cadorette,,Carlton Oaks Dr & Cadorette Av,,0,,40263
N-S/B,32.79017877,1,,-117.0213779,40262,Lake Murray&El Paso,,Lake Murray Bl & El Paso St,,0,,40262
N-W/B,32.95637246,1,,-117.0216497,40265,Garden&Sutter Mill,,Garden Rd & Sutter Mill Rd,,0,,40265
F-S/B,33.01108759,1,,-117.0563696,40596,Pomerado&Higa,,Pomerado Rd & Higa Pl,,0,,40596
F-S/B,33.00712245,1,,-117.0570737,40595,Pomerado&Nacido,,Pomerado Rd & Nacido Dr,,0,,40595
N-W/B,32.83067146,1,,-117.016205,40266,Prospect&Mesa,,Prospect Av & Mesa Rd,,0,,40266
F-S/B,32.77467751,1,,-117.2352995,11894,Ingraham&Vacation,,Ingraham St & Vacation Rd,,0,,11894
,32.7103585,,,-117.0636502,enctro,enctro,,Encanto/62nd St Trolley Station,,1,,
N-E/B,32.75171067,0,,-117.1786106,10076,Lewis&Stephens,,Lewis St & Stephens St,,0,lewste,10076
N-W/B,32.54554013,1,,-117.042053,60579,Cmo De La Pza&Willow,,Camino De La Plaza & Willow Rd,,0,camwil,60579
F-N/B,32.8790283,1,,-117.2221231,99461,Medical Ctr&Health Sciences,,Medical Center Dr & Health Sciences Dr,,0,,99461
F-S/B,32.76741493,1,,-117.2336958,11896,Ingraham&Dana Landing,,Ingraham St & Dana Landing Rd,,0,,11896
F-E/B,32.71146072,2,,-117.0285988,13486,San Vicente&Norm,,San Vicente St & Norm St,,0,,13486
M-TC-Bus,32.54460749,1,,-117.0297107,64001,E San Ysidro&San Ysidro TC,sytro,E San Ysidro Bl & San Ysidro Transit Center,,0,sytro,64001
N-E/B,32.69602495,1,,-117.106175,10220,Natl&41st,,National Av & 41st St,,0,,10220
,32.62968779,,,-117.0947857,htro,htro,,H Street Transit Center,,1,,
M-Street-W/B,32.71407864,0,,-117.2372621,11891,Rosecrans&Qualtrough,,Rosecrans St & Qualtrough St,,0,,11891
F-S/B,32.59998693,0,,-117.0373952,30378,Melrose&Talus,,Melrose Av & Talus St,,0,,30378
F-E/B,32.76150228,1,,-117.0664689,10673,El Cjn&Coll,,El Cajon Bl & College Av,,0,elccol,10673
N-N/B,32.80953974,1,,-116.9355597,40861,2nd&Sumner,,2nd St & Sumner Av,,0,,40861
F-N/B,32.80825072,1,,-116.9355562,40860,2nd&Brdwy,,2nd St & Broadway,,0,,40860
F-N/B,32.84986871,1,,-116.9309701,40867,Wtr Gdns&Lemoncrest,,Winter Gardens Bl & Lemoncrest Dr,,0,,40867
F-N/B,32.83126261,2,,-116.9322748,40866,Wtr Gdns&Sapota,,Winter Gardens Bl & Sapota Dr,,0,,40866
F-N/B,32.84137035,1,,-116.9329783,40865,Wtr Gdns&Fair,,Winter Gardens Bl & Fair Ln,,0,,40865
N-S/B,32.82088368,2,,-116.9142558,40688,E Main&Lavala,,E Main St & Lavala Ln,,0,,40688
F-S/B,32.81755316,2,,-116.9151616,40687,E Main&Sydney,,E Main St & Sydney Ter,,0,,40687
F-S/B,32.79971843,1,,-116.9181998,40686,4th&Madison (Gte Hls Hs),,4th St & Madison Av (Granite Hills Hs),,0,mad4th,40686
F-S/B,32.81215496,1,,-116.9187628,40685,E Main&Greenfield,,E Main St & Greenfield Dr,,0,emagre,40685
N-E/B,32.85710786,1,,-116.9225009,40684,Woodside&River,,Woodside Av & River St,,0,,40684
F-S/B,32.74937923,1,,-116.9274549,40683,Jamacha&Brabham,,Jamacha Rd & Brabham St,,0,,40683
F-S/B,32.75252542,1,,-116.9276027,40682,Jamacha&Calle Albara,,Jamacha Rd & Calle Albara,,0,,40682
F-S/B,32.78189383,1,,-116.9279197,40681,Jamacha&Gustavo,,Jamacha Rd & Gustavo St,,0,,40681
F-S/B,32.78495225,1,,-116.9280344,40680,Jamacha&Gte Hls,,Jamacha Rd & Granite Hills Dr,,0,,40680
F-N/B,32.68921909,0,,-117.1022899,12860,43rd&Delta,,43rd St & Delta St,,0,delt43,12860
F-E/B,32.69665502,1,,-117.1021115,12861,Logan&43rd,,Logan Av & 43rd St,,0,,12861
N-N/B,32.74768727,1,,-117.1007967,12863,Fairmnt&Wightman,,Fairmount Av & Wightman St,,0,,12863
F-N/B,32.7500346,1,,-117.1007803,12864,Fairmnt&Univ,,Fairmount Av & University Av,,0,faiuni,12864
F-N/B,32.75347606,1,,-117.1007322,12865,Fairmnt&Orange,,Fairmount Av & Orange Av,,0,,12865
F-N/B,32.75738681,1,,-117.1007863,12866,Fairmnt&Meade,,Fairmount Av & Meade Av,,0,,12866
F-N/B,32.67679786,1,,-117.0980166,12867,Highland&Pza,,Highland Av & Plaza Bl,,0,,12867
F-N/B,32.72693365,1,,-117.097956,12868,Fairmnt&Ridgeview,,Fairmount Av & Ridgeview Dr,,0,,12868
F-N/B,32.78537743,1,,-117.0976109,12869,Msn Grg&Twain,,Mission Gorge Rd & Twain Av,,0,,12869
F-E/B,32.64253487,0,,-117.0888188,30008,E&5th,,E St & 5th Av,,0,,30008
F-E/B,32.63330192,1,,-117.0808184,30009,H&4th,,H St & 4th Av,,0,,30009
F-S/B,32.7957953,1,,-116.9573628,40665,Ballantyne&W D Hall,,Ballantyne St & W D Hall Dr,,0,,40665
F-S/B,32.81068978,1,,-116.935842,40667,2nd&Persimmon,,2nd St & Persimmon Av,,0,,40667
F-S/B,32.64185497,1,,-116.9939665,30392,Otay Lakes&Gotham,,Otay Lakes Rd & Gotham St,swcoll,0,otagot,30392
F-S/B,32.8185373,1,,-116.9590851,40660,Graves&Bradley,,Graves Av & Bradley Av,,0,grabra,40660
M-Street-W/B,32.84135141,1,,-116.7057561,40913,Willows&Viejas Casino,,Willows Rd & Viejas Casino,,0,vieres,40913
F-S/B,32.79194659,1,,-116.9331124,40669,Jamacha&Lexington,,Jamacha Rd & Lexington Av,,0,lexjam,40669
F-S/B,32.81290227,1,,-116.9358462,40668,2nd&Greenfield,,2nd St & Greenfield Dr,,0,,40668
N-E/B,32.83464447,2,,-116.7567324,40912,Alpine&Louise,,Alpine Bl & Louise Dr,,0,,40912
N-W/B,32.70870028,1,,-117.0352519,11069,San Vicente&Mdwbrk,,San Vicente St & Meadowbrook Dr,,0,,11069
N-W/B,32.75801356,1,,-117.0369925,11068,Univ&Lowell,,University Av & Lowell St,,0,,11068
,32.70854593,,,-117.0943884,47tS_S,47tS_S,,47th Street Station,47tS,1,,
N-N/B,32.80254508,1,,-117.0446413,11061,Jackson&Hyde Park,,Jackson Dr & Hyde Park Dr,,0,,11061
N-W/B,32.70355163,1,,-117.0426697,11063,Skyline&Sychar,,Skyline Dr & Sychar Rd,,0,,11063
N-W/B,32.72601005,2,,-117.043444,11062,Madera&Shirley,,Madera St & Shirley Ln,,0,,11062
N-W/B,32.76890444,1,,-117.0380723,11065,El Cjn&Keeney,,El Cajon Bl & Keeney St,,0,,11065
M-TC-Train-S/B,32.75419191,1,,-117.2152292,13340,Sports Arena&3737,,Sports Arena Bl & 3737,,0,,13340
N-W/B,32.70287609,1,,-117.0365686,11067,Skyline&Siena,,Skyline Dr & Siena St,,0,,11067
,32.91205907,0,,-117.1193146,23002,Miramar Coll Trnst Stn,,Miramar College Transit Station,,0,mirsta,23002
,32.9123779,0,,-117.1193145,23003,Miramar Coll Trnst Stn,,Miramar College Transit Station,,0,mirsta,23003
,32.91189151,0,,-117.1196909,23001,Miramar Coll Trnst Stn,,Miramar College Transit Station,,0,mirsta,23001
,32.91243543,0,,-117.1197322,23006,Miramar Coll Trnst Stn,,Miramar College Transit Station,,0,mirsta,23006
,32.91270506,0,,-117.1193014,23004,Miramar Coll Trnst Stn,,Miramar College Transit Station,,0,mirsta,23004
,32.91225828,0,,-117.1199096,23005,Miramar Coll Trnst Stn,,Miramar College Transit Station,,0,mirsta,23005
,32.91248771,0,,-117.1197229,23008,Miramar Coll Trnst Stn,,Miramar College Transit Station,,0,mirsta,23008
M-TC-Bus,32.84250209,0,,-116.9806367,91091,Santee Town Ctr,santtc,Santee Town Center,,0,santtc,91091
M-TC-Bus,32.84234735,0,,-116.9807754,91092,Santee Town Ctr,santtc,Santee Town Center,,0,santtc,91092
M-TC-Bus,32.8424373,0,,-116.9809031,91093,Santee Town Ctr,santtc,Santee Town Center,,0,santtc,91093
N-W/B,32.75542033,1,,-117.1218414,10942,El Cjn&33rd,,El Cajon Bl & 33rd St,,0,,10942
F-E/B,32.66028741,1,,-117.0867912,99491,30th&L,,30th St & L Av,,0,,99491
M-Street-N/B,32.75326284,1,,-117.2085381,13344,Sports Arena&3250,,Sports Arena Bl & 3250,,0,,13344
N-E/B,32.75440702,0,,-117.1851541,10069,Frt Stcktn&Witherby,,Fort Stockton Dr & Witherby St,,0,,10069
N-W/B,32.70613565,2,,-117.1196765,11323,Imperial&Francis,,Imperial Av & Francis St,,0,,11323
F-W/B,32.91732087,1,,-117.1257699,11320,Mra Msa&Black Mtn,,Mira Mesa Bl & Black Mountain Rd,,0,mirblW,11320
F-W/B,32.83225229,1,,-117.1229865,11321,Cmnt Mesa&Chesapeake,,Clairemont Mesa Bl & Chesapeake Dr,,0,,11321
F-W/B,32.76341841,1,,-117.1175616,11327,Adams&35th,,Adams Av & 35th St,,0,,11327
F-W/B,32.70137042,0,,-117.1191907,11324,Ocn Vw&35th,,Ocean View Bl & 35th St,,0,,11324
N-W/B,32.75539432,1,,-117.117733,11329,El Cjn&35th,,El Cajon Bl & 35th St,,0,,11329
M-Street-W/B,32.75237318,1,,-117.2335734,13348,WPt Loma&Mentone,,West Point Loma Bl & Mentone St,,0,,13348
N-N/B,32.80363038,1,,-117.1393949,12468,Sandrock&Murray Ridge,,Sandrock Rd & Murray Ridge Rd,,0,mursan,12468
N-N/B,32.75712769,1,,-117.1387173,12469,Texas&Meade,,Texas St & Meade Av,,0,,12469
F-E/B,32.74974541,1,,-117.1701822,10452,Wshngtn&Falcon,,Washington St & Falcon St,,0,,10452
N-N/B,32.70610834,0,,-117.1400689,12464,25th&Imperial,,25th St & Imperial Av,,0,,12464
N-N/B,32.70832625,0,,-117.1400881,12465,25th&K,,25th St & K St,,0,,12465
N-N/B,32.71043145,0,,-117.1401093,12466,25th&Island,,25th St & Island Av,,0,,12466
F-W/B,32.95640024,1,,-117.0255555,40379,Poway&Olive Tree,,Poway Rd & Olive Tree Ln,,0,,40379
N-N/B,32.69676303,1,,-117.1431634,12462,Main&Evans,,Main St & Evans St,,0,,12462
N-N/B,32.69559067,1,,-117.141471,12463,Main&Sampson,,Main St & Sampson St,,0,,12463
M-Street-E/B,32.66274886,1,,-117.0986256,50029,24th&B,,24th St & B Av,,0,,50029
F-S/B,32.71226477,0,,-117.2379278,11890,Rosecrans&Owen,,Rosecrans St & Owen St,,0,,11890
N-E/B,32.68559978,1,,-117.0718599,50021,E 8th&Salot,,E 8th St & Salot St,,0,,50021
F-E/B,32.68102893,2,,-117.1018402,50026,E 4th&F,,E 4th St & F Av,,0,,50026
F-E/B,32.66209762,1,,-117.1009945,50027,24th&Natl City,,24th St & National City Bl,,0,,50027
F-N/B,32.78305795,1,,-117.0287372,40134,Lake Murray&Aztec,,Lake Murray Bl & Aztec Dr,,0,,40134
N-N/B,32.71891138,0,,-117.2463876,12299,Catalina&Wilcox,,Catalina Bl & Wilcox St,,0,,12299
N-N/B,32.6191295,1,,-117.0249132,30664,Medical Ctr&Veteran'S Home,,Medical Center Ct & Veteran'S Home Dr,,0,,30664
,32.71700312,,,-117.1699649,sfdS_S,sfdS_S,,Santa Fe Depot Station,sfdS,1,,
N-S/B,32.82556506,1,,-117.276655,11499,LJ&Winamar,,La Jolla Bl & Winamar Av,,0,,11499
F-N/B,32.74754584,0,,-117.0921257,88880,Euclid&Wightman,,Euclid Av & Wightman St,,0,,88880
N-E/B,32.70630307,1,,-117.1382212,10137,Imperial&26th,,Imperial Av & 26th St,,0,,10137
F-N/B,32.88137218,0,,-117.2209435,88889,Campus Pt&Voigt,,Campus Point Dr & Voigt Dr,,0,,88889
N-S/B,32.83520887,1,,-117.2777474,11495,LJ&Arenas,,La Jolla Bl & Arenas St,,0,,11495
N-S/B,32.82762324,1,,-117.2770436,11497,LJ&Rosemont,,La Jolla Bl & Rosemont St,,0,,11497
F-E/B,32.75257375,1,,-117.0094501,40033,Campo&Spring,,Campo Rd & Spring St,,0,,40033
F-W/B,32.70637054,1,,-117.1497657,11258,Imperial&16th,,Imperial Av & 16th St,,0,imp16,11258
F-W/B,32.71165737,1,,-117.1522027,11256,Mrkt&14th,,Market St & 14th St,,0,,11256
F-W/B,32.91198819,1,,-117.152596,11257,Mra Msa&Montongo,,Mira Mesa Bl & Montongo St,,0,,11257
F-W/B,32.74862428,1,,-117.1537847,11254,Univ&Vermont,,University Av & Vermont St,,0,,11254
F-W/B,32.83290176,1,,-117.1538198,11255,Cmnt Mesa&Convoy,,Clairemont Mesa Bl & Convoy St,,0,clacnW,11255
F-W/B,32.82193826,1,,-117.1556506,11252,Balboa&Convoy,,Balboa Av & Convoy St,,0,cnbalW,11252
F-W/B,32.79499503,1,,-117.1548365,11253,Vista Hill&Meadowlark,,Vista Hill Av & Meadowlark Av,,0,,11253
F-W/B,32.77552745,1,,-117.1581828,11250,Murray Cyn&Mission Heights,,Murray Canyon Rd & Mission Heights Rd,,0,,11250
F-W/B,32.88201445,1,,-117.1565166,11251,Miramar&Carroll,,Miramar Rd & Carroll Rd,,0,,11251
N-N/B,32.68604126,1,,-117.0834767,50156,Euclid&4th,,Euclid Av & 4th St,,0,,50156
F-N/B,32.79862818,1,,-117.1560129,13146,Health Ctr&Hopen,,Health Center Dr & Hope Stn,,0,,13146
N-W/B,32.7012666,0,,-117.1314935,10918,Ocn Vw&29th,,Ocean View Bl & 29th St,,0,,10918
M-Street-E/B,32.74837212,1,,-117.1427401,10130,Univ&Alabama,,University Av & Alabama St,,0,,10130
M-Street-E/B,32.82059843,1,,-117.1376621,13462,Balboa&8865,,Balboa Av & 8865,,0,,13462
N-W/B,32.63341263,1,,-117.0811118,39050,H&4th,,H St & 4th Av,,0,,39050
N-E/B,32.64320807,1,,-117.086418,39051,E&Guava,,E St & Guava St,,0,,39051
F-E/B,32.62406146,0,,-116.9952254,39056,E Palomar&Santa Andrea,,E Palomar & Santa Andrea St,,0,,39056
F-W/B,32.64361398,1,,-117.0857364,39054,E&4th,,E St & 4th Av,,0,,39054
F-E/B,32.63222276,1,,-116.9873696,39055,EPalomar&La Media,,East Palomar St & La Media Rd,,0,epala1,39055
F-W/B,32.5838854,2,,-117.0591709,60201,Palm&Cochran,,Palm Av & Cochran Av,,0,,60201
F-W/B,32.57374465,1,,-117.0501678,60203,Del Sol&Piccard,,Del Sol Bl & Piccard Av,,0,,60203
N-W/B,32.58383509,2,,-117.0542649,60202,Palm&Norstad,,Palm Av & Norstad Av,,0,,60202
F-W/B,32.55808081,0,,-117.048098,60205,SVista&Cottonwood,beyS,South Vista Av & Cottonwood Rd,,0,svicot,60205
N-S/B,32.77004326,1,,-117.2017067,11579,Morena&Naples,,Morena Bl & Naples St,,0,,11579
F-W/B,32.57372557,1,,-117.0459024,60207,Del Sol&Twining,,Del Sol Bl & Twining Av,,0,,60207
,32.55755758,,,-117.0469834,beyS,beyS,,Beyer Blvd Trolley Station,,1,,
N-S/B,32.6855067,1,,-117.1801234,60209,Orange&Park,,Orange Av & Park Pl,,0,,60209
F-W/B,32.57371605,1,,-117.0439709,60208,Del Sol&Kostner,,Del Sol Bl & Kostner Dr,,0,,60208
N-E/B,32.74831789,1,,-117.155463,10106,Univ&10th,,University Av & 10th Av,,0,,10106
,32.70596446,,,-117.1530547,imp12,imp12,,12th & Imperial Transit Center,,1,,
F-W/B,32.71785207,0,,-117.2359258,11893,Rosecrans&Armada,,Rosecrans St & Armada Pl,,0,,11893
N-S/B,32.58209041,1,,-117.0617125,11784,Picador&Beyer,,Picador Bl & Beyer Wy,,0,,11784
N-S/B,32.78368158,1,,-117.0620477,11785,Coll&Del Cerro,,College Av & Del Cerro Bl,,0,,11785
N-S/B,32.57823512,1,,-117.0586646,11786,Picador&Cmto Quixote,,Picador Bl & Caminito Quixote,,0,,11786
N-N/B,32.60478249,1,,-117.0518363,30650,Hilltop&ERienstra,,Hilltop Dr & East Rienstra St,,0,,30650
N-S/B,32.79258453,1,,-117.0669588,11780,Coll&Lance,,College Av & Lance St,,0,,11780
F-S/B,32.75747581,2,,-117.0664576,11781,Coll&Adelaide,,College Av & Adelaide Av,,0,,11781
F-S/B,32.76048766,1,,-117.1389203,12078,Texas&Madison,,Texas St & Madison Av,,0,,12078
F-S/B,32.69295277,1,,-117.1379501,12077,Main&26th,,Main St & 26th St,,0,,12077
F-S/B,32.70923456,0,,-117.1402891,12076,25th&J,,25th St & J St,,0,,12076
F-W/B,32.80293618,2,,-117.1415196,12075,Murray Ridge&Iverson,,Murray Ridge Rd & Iverson St,,0,,12075
F-S/B,32.91211074,1,,-117.1440535,12073,Cmo Ruiz&Mra Msa,,Camino Ruiz & Mira Mesa Bl,,0,mircru,12073
N-S/B,32.57391028,1,,-117.0542754,11789,Picador&Del Sol,,Picador Bl & Del Sol Bl,,0,,11789
F-S/B,32.90781793,1,,-117.1455218,12071,Cmo Ruiz&Reagan,,Camino Ruiz & Reagan Rd,,0,,12071
F-W/B,32.94655619,1,,-117.090595,40343,Poway&Creekview,,Poway Rd & Creekview Dr,,0,,40343
N-E/B,32.75364483,1,,-117.2025118,12679,Rosecrans&Moore,,Rosecrans St & Moore St,,0,,12679
M-Street-N/B,32.8525105,0,,-117.2037871,12678,Gnsee&Radcliffe,,Genesee Av & Radcliffe Ln,,0,,12678
N-E/B,32.75099449,1,,-117.2047437,12675,Rosecrans&Sports Arena,,Rosecrans St & Sports Arena Bl,,0,rosmid,12675
F-E/B,32.83103832,1,,-117.2056542,12674,Clairemont&Lakehurst,,Clairemont Dr & Lakehurst Av,,0,,12674
F-N/B,32.85504205,1,,-117.2044788,12677,Gnsee&Governor,,Genesee Av & Governor Dr,,0,gengvN,12677
M-Street-N/B,32.82218158,1,,-117.2050698,12676,Clairemont&Indian Way,,Clairemont Dr & Indian Way,,0,,12676
,32.80466858,,,-116.9756265,arnS_S,arnS_S,,Arnele Avenue Station,arnS,1,,
F-N/B,32.78061002,1,,-117.2072089,12670,Morena&Littlefield,,Morena Bl & Littlefield St,,0,,12670
F-W/B,32.8278622,1,,-117.206567,12673,Cmnt Mesa&Clairemont,,Clairemont Mesa Bl & Clairemont Dr,,0,claclm,12673
N-W/B,32.70643626,1,,-117.139952,10889,Imperial&25th,,Imperial Av & 25th St,,0,imp25,10889
N-W/B,32.78235168,1,,-117.1944831,10813,Milton&Penrose,,Milton St & Penrose St,,0,,10813
F-S/B,32.99511605,1,,-117.0580756,40593,Pomerado&Monte Vista,,Pomerado Rd & Monte Vista Rd,,0,,40593
N-W/B,32.78258258,1,,-117.195556,10811,Milton&Dunhaven,,Milton St & Dunhaven St,,0,,10811
N-W/B,32.75608906,0,,-117.1876961,10817,Frt Stcktn&Ampudia,,Fort Stockton Dr & Ampudia St,,0,,10817
F-W/B,32.75940833,1,,-117.1899889,10816,Taylor&I-8 E(Ramp),,Taylor St & I-8 East (Ramp),,0,,10816
N-W/B,32.83462257,1,,-117.1913162,10815,Cmnt Mesa&Frink,,Clairemont Mesa Bl & Frink Av,,0,,10815
N-S/B,32.63129698,0,,-117.0624641,30304,Hilltop&J,,Hilltop Dr & J St,,0,hiljst,30304
N-E/B,32.57643574,0,,-117.1025417,60032,Imperial Bch&Granger,,Imperial Beach Bl & Granger St,,0,,60032
N-W/B,32.75554365,0,,-117.1867697,10819,Frt Stcktn&Trias,,Fort Stockton Dr & Trias St,,0,,10819
N-W/B,32.76028753,1,,-117.1864168,10818,Hotel Cir N&Hotel Cir,,Hotel Circle N & Hotel Circle Pl,,0,,10818
F-S/B,33.0037576,1,,-117.0580246,40591,Pomerado&Stone Cyn,,Pomerado Rd & Stone Canyon Rd,,0,,40591
F-S/B,32.99170458,1,,-117.0581682,40590,Pomerado&Casaenida,,Pomerado Rd & Casa Avenida,,0,,40590
N-E/B,32.71151504,1,,-117.1403966,10133,Mrkt&25th,,Market St & 25th St,,0,,10133
N-W/B,32.76615486,1,,-117.0221565,13410,Allison&Date,,Allison Av & Date Av,,0,lamtrw,13410
N-W/B,32.67683388,1,,-117.1035513,13411,8th&C,,8th St & C Av,,0,8thnat,13411
F-E/B,32.56062701,2,,-116.975049,60519,Airway&Dublin,,Airway Rd & Dublin Dr,,0,,60519
F-E/B,32.56051731,1,,-116.9782676,60518,Airway&Britannia,,Airway Rd & Britannia Bl,,0,airbri,60518
F-E/B,32.56805041,1,,-116.9962398,60515,Otay Mesa&Heritage,,Otay Mesa Rd & Heritage Rd,,0,otaher,60515
F-E/B,32.89942802,1,,-117.1073567,12123,Willow Creek&Old Grove,,Willow Creek Rd & Old Grove Rd,,0,,12123
F-S/B,32.56726846,1,,-116.9799656,60517,Britannia&Otay Mesa,,Britannia Bl & Otay Mesa Rd,,0,,60517
F-S/B,32.68007333,2,,-116.5121729,98087,Lake Morena&Laurel,,Lake Morena Dr & Laurel Dr,,0,,98087
M-Street-S/B,32.65010259,2,,-116.4874165,98080,Buckman Sprgs&Opp Freedom Ranch,,Buckman Springs Rd & Opp Freedom Ranch,,0,,98080
M-Street-N/B,32.66257121,2,,-116.4878952,98081,Buckman Sprgs&2041-2087,,Buckman Springs Rd & 2041-2087,,0,,98081
M-Street-S/B,32.66248582,2,,-116.4879957,98082,Buckman Sprgs&2030-2060,,Buckman Springs Rd & 2030-2060,,0,,98082
M-Street-S/B,32.67439353,2,,-116.4885933,98083,Buckman Sprgs&Cameron Truck Trail,,Buckman Springs Rd & Cameron Truck Trail,,0,,98083
N-S/B,32.75256932,1,,-117.1465003,11670,Park&Polk,,Park Bl & Polk Av,,0,,11670
N-S/B,32.75383378,1,,-117.1466325,11671,Park&Howard,,Park Bl & Howard Av,,0,,11671
N-S/B,32.75923852,1,,-117.1463209,11672,Park&Monroe,,Park Bl & Monroe Av,,0,,11672
N-S/B,32.76114592,1,,-117.1463306,11673,Park&Madison,,Park Bl & Madison Av,,0,,11673
N-S/B,32.74858136,1,,-117.1464825,11675,Park&Univ,,Park Bl & University Av,,0,paruni,11675
N-W/B,32.79393977,1,,-117.1446306,11678,Murray Ridge&Harjoan,,Murray Ridge Rd & Harjoan Av,,0,,11678
N-S/B,32.69677991,1,,-117.1434886,11679,Main&Evans,,Main St & Evans St,,0,,11679
F-W/B,32.58402452,1,,-117.0803871,60191,Palm&Beejay,,Palm Av & Beejay Dr,,0,,60191
F-W/B,32.57660382,1,,-117.0848294,60190,Crndo&Hollister,,Coronado Av & Hollister St,,0,corhol,60190
F-W/B,32.58405339,0,,-117.0773228,60193,Palm&Desty,,Palm Av & Desty St,,0,,60193
N-S/B,32.6040727,1,,-117.0790496,60192,Brdwy&Palomar,,Broadway & Palomar St,,0,,60192
F-W/B,32.58427987,1,,-117.0746986,60195,Palm&Lanao,,Palm Av & Lanao Ln,,0,,60195
F-N/B,32.8293508,1,,-117.1530509,12791,Convoy&Ronson,,Convoy St & Ronson Rd,,0,,12791
